image,href,adress,price,title
https://img.olx.com.br/thumbs256x256/69/695008004593871.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-weekend-1-0-ano-2001-com-direcao-678484461,"
									Antônio Carlos
										
									
								", R$ 14.500,"
									Palio Weekend 1.0 ano 2001 com direçao - 2001
								"
https://img.olx.com.br/thumbs256x256/69/698008008071661.jpg,https://(null).olx.com.br/brasil/(null)/uno-mille-fire-economy-1-0-flex-4p-669124922,"
									
										Kobrasol
									
								", R$ 20.890,"
									Uno Mille Fire Economy 1.0 (Flex) 4p
								"
https://img.olx.com.br/thumbs256x256/69/696008000624047.jpg,https://(null).olx.com.br/brasil/(null)/uno-sporting-1-4-8v-flex-4p-680545681,"
									
										Kobrasol
									
								", R$ 30.490,"
									Uno Sporting 1.4 8V (Flex) 4p
								"
"https://img.olx.com.br/thumbs256x256/49/492919118621862.jpg,493919117145181.jpg,498919119477081.jpg,492919113309476.jpg,494919110356114.jpg,494919118879433.jpg,496919115243465.jpg,499919116547533.jpg,498919112290103.jpg",https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-2019-2019-1-0-firefly-flex-drive-manual-676166541,"
									São José, 
										Barreiros
									
								", R$ 41.900,"
									FIAT ARGO 2019/2019 1.0 FIREFLY FLEX DRIVE MANUAL - 2019
								"
https://img.olx.com.br/thumbs256x256/71/710902091624196.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-palio-fire-703556753,"
									São José, 
										Real Parque
									
								", R$ 14.900,"
									Fiat Palio fire - 2007
								"
https://img.olx.com.br/thumbs256x256/46/466916115153335.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/stilo-sporting-703539608,"
									Biguaçu, 
										Morro da Bina
									
								", R$ 27.999,"
									Vendo/Troco ou Alugo para motoristas de App - 2015
								"
https://img.olx.com.br/thumbs256x256/69/693008005627774.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kadett-gls-697867887,"
									São José, 
										Fazenda Santo Antônio
									
								", R$ 6.900,"
									Kadett gls - 1998
								"
https://img.olx.com.br/thumbs256x256/69/697008004448595.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-siena-2010-2010-1-0-mpi-el-8v-flex-4p-manual-703510679,"
									São José, 
										Serraria
									
								", R$ 26.500,"
									Stilo Sporting - 2009
								"
https://img.olx.com.br/thumbs256x256/53/537923116302003.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/punto-atractive-1-4-completo-pra-vender-rapido-703509951,"
									São José, 
										Praia Comprida
									
								", R$ 21.900,"
									FIAT SIENA 2010/2010 1.0 MPI EL 8V FLEX 4P MANUAL - 2010
								"
https://img.olx.com.br/thumbs256x256/51/517912087163163.jpg,https://(null).olx.com.br/brasil/(null)/palio-4p-fire-1-0-8v-flex-682832200,"
									Palhoça, 
										Barra do Aririú
									
								", R$ 23.900,"
									Punto atractive 1.4 completo pra vender rápido!! - 2013
								"
https://img.olx.com.br/thumbs256x256/51/517921110631017.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-2018-2018-1-0-firefly-flex-drive-manual-653929014,"
									
										Kobrasol
									
								", R$ 25.900,"
									Palio 4p Fire 1.0 8V (Flex)
								"
https://img.olx.com.br/thumbs256x256/69/696008006412220.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-palio-fire-celebration-1-0-completo-2007-2008-696779411,"
									São José, 
										Campinas
									
								", R$ 42.900,"
									FIAT ARGO 2018/2018 1.0 FIREFLY FLEX DRIVE MANUAL - 2018
								"
"https://img.olx.com.br/thumbs256x256/35/351905117524802.jpg,355905111618078.jpg,350905117138231.jpg,350905113278712.jpg,351905111802031.jpg,352905110325350.jpg,359905115276113.jpg,353905117371988.jpg,352905112842337.jpg",https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-1-0-drive-r-45-000-00-703458245,"
									Santo Amaro da Imperatriz
										
									
								", R$ 16.300,"
									Fiat Palio Fire Celebration 1.0 Completo 2007/2008 - 2008
								"
https://img.olx.com.br/thumbs256x256/20/206920105480003.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toro-freedom-1-8-16v-698911118,"
									São José, 
										Forquilhas
									
								", R$ 45.000,"
									Fiat Argo 1.0 Drive R$45.000,00 - 2020
								"
https://img.olx.com.br/thumbs256x256/69/698008005571895.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-2018-2019-1-8-16v-evo-flex-endurance-at6-662810720,"
									São José, 
										Roçado
									
								", R$ 89.900,"
									Toro Freedom 1.8 16V - 2020
								"
https://img.olx.com.br/thumbs256x256/69/693008000841679.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/500-2011-2012-1-4-cult-8v-flex-2p-automatizado-698417537,"
									São José, 
										Campinas
									
								", R$ 74.900,"
									FIAT TORO 2018/2019 1.8 16V EVO FLEX ENDURANCE AT6 - 2019
								"
https://img.olx.com.br/thumbs256x256/43/433913116479751.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-fiat-brava-703391495,"
									São José, 
										Barreiros
									
								", R$ 32.900,"
									500 2011/2012 1.4 CULT 8V FLEX 2P AUTOMATIZADO - 2012
								"
https://img.olx.com.br/thumbs256x256/42/420912118579147.jpg,https://(null).olx.com.br/brasil/(null)/palio-fire-1-0-8v-flex-4p-615719574,"
									Palhoça, 
										Praia do Sonho (Ens Brito)
									
								", R$ 4.000,"
									Vendo fiat brava - 2003
								"
https://img.olx.com.br/thumbs256x256/98/981929093588725.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-prisma-2015-2015-1-4-mpfi-lt-8v-flex-4p-manual-680294658,"
									São José, 
										Praia Comprida
									
								", R$ 39.990,"
									CHEVROLET PRISMA 2015/2015 1.4 MPFI LT 8V FLEX 4P MANUAL - 2015
								"
https://img.olx.com.br/thumbs256x256/42/429903084593192.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-2018-2019-1-0-mpfi-lt-8v-flex-4p-manual-670827058,"
									São José, 
										Campinas
									
								", R$ 41.300,"
									ONIX 2018/2019 1.0 MPFI LT 8V FLEX 4P MANUAL - 2019
								"
https://img.olx.com.br/thumbs256x256/64/643003001737255.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corsa-hat-maxx-1-0-8v-679793988,"
									Palhoça, 
										Caminho Novo
									
								", R$ 19.900,"
									Corsa Hat. Maxx 1.0 8V - 2008
								"
https://img.olx.com.br/thumbs256x256/98/985929098287895.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-2018-2019-1-0-mpfi-joy-8v-flex-4p-manual-675059572,"
									São José, 
										Barreiros
									
								", R$ 39.700,"
									CHEVROLET ONIX 2018/2019 1.0 MPFI JOY 8V FLEX 4P MANUAL - 2019
								"
https://img.olx.com.br/thumbs256x256/36/367906113338148.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/omega-93-703644352,"
									Palhoça, 
										Praia de Fora
									
								", R$ 7.000,"
									Omega 93 - 1993
								"
https://img.olx.com.br/thumbs256x256/51/516921114092869.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/repasse-corsa-legalizado-679398965,"
									Palhoça, 
										Ponte do Imaruim
									
								", R$ 8.990,"
									Repasse Corsa Legalizado - 2000
								"
https://img.olx.com.br/thumbs256x256/67/678006009781526.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-captiva-2015-2016-2-4-sidi-16v-gasolina-4p-automatico-659228495,"
									São José, 
										Kobrasol
									
								", R$ 74.900,"
									CHEVROLET CAPTIVA 2015/2016 2.4 SIDI 16V GASOLINA 4P AUTOMÁTICO - 2016
								"
https://img.olx.com.br/thumbs256x256/58/580928114978713.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-ltz-1-4-8v-mt6-eco-flex-prata-2017-2018-694095964,"
									São José, 
										Picadas do Sul
									
								", R$ 47.000,"
									CHEVROLET ONIX LTZ 1.4 8V MT6 ECO FLEX Prata 2017/2018 - 2017
								"
https://img.olx.com.br/thumbs256x256/00/006931094019027.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-2018-2018-1-0-firefly-flex-drive-manual-655324779,"
									
										Kobrasol
									
								", R$ 24.900,"
									Palio Fire 1.0 8V (Flex) 4p
								"
https://img.olx.com.br/thumbs256x256/68/689007004113721.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-polo-703325391,"
									São José, 
										Barreiros
									
								", R$ 41.900,"
									FIAT ARGO 2018/2018 1.0 FIREFLY FLEX DRIVE MANUAL - 2018
								"
"https://img.olx.com.br/thumbs256x256/49/496919113520461.jpg,495919111508839.jpg,491919118445663.jpg,499919115641192.jpg,491919112687830.jpg,499919117613737.jpg,492919111211149.jpg,492919113183694.jpg,495919114221732.jpg",https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/147-reliquia-raridade-703299414,"
									Palhoça, 
										Pachecos
									
								", R$ 7.500,"
									Vendo Polo - 2000
								"
https://img.olx.com.br/thumbs256x256/68/687007002041201.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/grand-siena-attrac-1-4-8v-638861234,"
									Palhoça, 
										Pedra Branca
									
								", R$ 22.000,"
									147 relíquia raridade
								"
https://img.olx.com.br/thumbs256x256/68/684007009440911.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/idea-elx-1-4-8v-695546719,"
									Palhoça, 
										Caminho Novo
									
								", R$ 32.900,"
									Grand Siena ATTRAC. 1.4 8V - 2013
								"
https://img.olx.com.br/thumbs256x256/68/686007006983566.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-2017-2018-1-8-e-torq-flex-hgt-at6-680249821,"
									São José, 
										Roçado
									
								", R$ 19.900,"
									Idea ELX 1.4 8V - 2007
								"
https://img.olx.com.br/thumbs256x256/68/683007009619622.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-2007-2008-1-0-mpi-fire-8v-flex-4p-manual-692323291,"
									São José, 
										Barreiros
									
								", R$ 62.490,"
									FIAT ARGO 2017/2018 1.8 E.TORQ FLEX HGT AT6 - 2018
								"
https://img.olx.com.br/thumbs256x256/29/299921038832347.jpg,https://(null).olx.com.br/brasil/(null)/palio-fire-1-0-4p-8v-flex-679908997,"
									São José, 
										Campinas
									
								", R$ 19.900,"
									PALIO 2007/2008 1.0 MPI FIRE 8V FLEX 4P MANUAL - 2008
								"
https://img.olx.com.br/thumbs256x256/54/549924116931654.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-idea-atractive-2013-unica-dona-1-4-flex-a-703198471,"
									
										Kobrasol
									
								", R$ 25.490,"
									Palio Fire 1.0 4p 8V (Flex)
								"
https://img.olx.com.br/thumbs256x256/68/682007006523467.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-palio-weekend-gnv-file-703195185,"
									Governador Celso Ramos
										
									
								", R$ 24.900,"
									Fiat Idea Atractive 2013 única dona 1.4 flex a - 2013
								"
https://img.olx.com.br/thumbs256x256/69/693008001595212.jpg,https://(null).olx.com.br/(null)/(null)/voyage-comfortline-i-motion-1-6-flex-aut-697368742,"
									
										Kobrasol
									
								", R$ 28.900,"
									Voyage Comfortline I-Motion 1.6 (Flex) Aut
								"
https://img.olx.com.br/thumbs256x256/92/929923095387675.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-lt-1-4-2013-preco-top-679472582,"
									São José, 
										Roçado
									
								", R$ 30.990,"
									Chevrolet - Onix LT 1.4 - 2013- Preço Top - 2013
								"
https://img.olx.com.br/thumbs256x256/69/697008002612435.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-cobalt-2016-2017-1-8-mpfi-elite-8v-flex-4p-automatico-674262839,"
									São José, 
										Praia Comprida
									
								", R$ 52.990,"
									CHEVROLET COBALT 2016/2017 1.8 MPFI ELITE 8V FLEX 4P AUTOMÁTICO - 2017
								"
https://img.olx.com.br/thumbs256x256/58/585928119636843.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gm-prisma-maxx-1-4-versao-completa-698346167,"
									Santo Amaro da Imperatriz
										
									
								", R$ 23.900,"
									Gm Prisma Maxx 1.4 Versão Completa - 2011
								"
https://img.olx.com.br/thumbs256x256/10/104910102630387.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/prisma-2018-2018-1-0-mpfi-joy-8v-flex-4p-manual-654510558,"
									São José, 
										Campinas
									
								", R$ 39.900,"
									PRISMA 2018/2018 1.0 MPFI JOY 8V FLEX 4P MANUAL - 2018
								"
https://img.olx.com.br/thumbs256x256/88/886919098744912.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-2018-2019-1-0-mpfi-lt-8v-flex-4p-manual-673742849,"
									São José, 
										Barreiros
									
								", R$ 39.900,"
									ONIX 2018/2019 1.0 MPFI LT 8V FLEX 4P MANUAL - 2019
								"
https://img.olx.com.br/thumbs256x256/07/073907103780933.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-cruze-2012-2012-1-8-ltz-16v-flex-4p-automatico-677419547,"
									São José, 
										Praia Comprida
									
								", R$ 45.900,"
									CHEVROLET CRUZE 2012/2012 1.8 LTZ 16V FLEX 4P AUTOMÁTICO - 2012
								"
https://img.olx.com.br/thumbs256x256/67/677006007941966.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/blazer-2005-2005-2-8-4x4-8v-turbo-intercooler-diesel-4p-manual-703383614,"
									São José, 
										Campinas
									
								", R$ 48.000,"
									BLAZER 2005/2005 2.8 4X4 8V TURBO INTERCOOLER DIESEL 4P MANUAL - 2005
								"
https://img.olx.com.br/thumbs256x256/39/395909112046761.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-2018-2019-1-0-mpfi-joy-8v-flex-4p-manual-683836840,"
									São José, 
										Barreiros
									
								", R$ 36.500,"
									ONIX 2018/2019 1.0 MPFI JOY 8V FLEX 4P MANUAL - 2019
								"
https://img.olx.com.br/thumbs256x256/49/491919113612256.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-spin-2018-2019-1-8-activ7-8v-flex-4p-automatico-683855500,"
									São José, 
										Barreiros
									
								", R$ 74.810,"
									CHEVROLET SPIN 2018/2019 1.8 ACTIV7 8V FLEX 4P AUTOMÁTICO - 2019
								"
https://img.olx.com.br/thumbs256x256/68/686007000320983.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-idea-adventure-1-8-16v-flex-2012-impecavel-703182774,"
									Santo Amaro da Imperatriz
										
									
								", R$ 16.000,"
									Fiat palio weekend .gnv filé - 2006
								"
https://img.olx.com.br/thumbs256x256/59/592929116485651.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-week-2010-703141817,"
									Palhoça, 
										Ponte do Imaruim
									
								", R$ 32.900,"
									Fiat idea Adventure 1.8 16v Flex 2012 IMPECÁVEL!!! - 2012
								"
https://img.olx.com.br/thumbs256x256/24/247916036413071.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/uno-vivace-1-0-8v-flex-2p-1-0-640640080,"
									Biguaçu, 
										Praia João Rosa
									
								", R$ 17.500,"
									Palio week 2010 - 2010
								"
https://img.olx.com.br/thumbs256x256/68/687007006053101.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gran-siena-1-4-sedam-699158025,"
									São José, 
										Kobrasol
									
								", R$ 20.890,"
									Uno Vivace 1.0 8V (Flex) 2p 1.0  - 2012
								"
https://img.olx.com.br/thumbs256x256/68/688007008153725.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-weekend-2020-703075971,"
									Palhoça, 
										Centro
									
								", R$ 29.999,"
									Gran Siena 1.4 sedam - 2013
								"
https://img.olx.com.br/thumbs256x256/58/585928113451094.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-703026818,"
									Palhoça, 
										Centro
									
								", R$ 20.000,"
									Palio Weekend 2020 - 2002
								"
https://img.olx.com.br/thumbs256x256/61/61279,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/venda-702999983,"
									Biguaçu
										
									
								", R$ 10.000,"
									Vendo - 2010
								"
https://img.olx.com.br/thumbs256x256/18/186918103524298.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-baixa-entrada-score-baixo-652542963,"
									Palhoça, 
										Barra do Aririú
									
								", R$ 32.000,"
									Venda - 1998
								"
https://img.olx.com.br/thumbs256x256/51/519912088386962.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-attractive-702981912,"
									Palhoça, 
										Passa Vinte
									
								", R$ 6.982,"
									Vendo fiat Palio 2014/15 - 2015
								"
https://img.olx.com.br/thumbs256x256/69/699008003599141.jpg,https://(null).olx.com.br/(null)/(null)/golf-1-6-vht-flex-hatch-4p-656566173,"
									
										Kobrasol
									
								", R$ 39.900,"
									Golf 1.6 VHT (Flex) Hatch 4p
								"
https://img.olx.com.br/thumbs256x256/69/692008005455926.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-special-2002-693267756,"
									São José, 
										Nossa Senhora do Rosário
									
								", R$ 8.900,"
									Gol Special 2002 - 2002
								"
https://img.olx.com.br/thumbs256x256/48/484918117064906.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-fox-g2-1-0-completo-2010-2011-703632444,"
									Santo Amaro da Imperatriz
										
									
								", R$ 24.500,"
									Volkswagen Fox G2 1.0 Completo 2010/2011 - 2011
								"
"https://img.olx.com.br/thumbs256x256/29/291929108564169.jpg,292929107087488.jpg,295929109705217.jpg,297929105571209.jpg,297929101434320.jpg,299929107004277.jpg,295929108003851.jpg,290929102321812.jpg,295929106667510.jpg",https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-1-0-16v-turbo-motor-com-5-000-km-703630068,"
									Palhoça, 
										Pagani
									
								", R$ 13.500,"
									Gol 1.0 16v Turbo Motor com 5.000 km - 2001
								"
https://img.olx.com.br/thumbs256x256/69/699008007385654.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-gol-1-6-power-completo-2007-2007-703626568,"
									Santo Amaro da Imperatriz
										
									
								", R$ 19.800,"
									Volkswagen Gol 1.6 Power Completo 2007/2007 - 2007
								"
https://img.olx.com.br/thumbs256x256/69/695008003704939.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/santana-703618354,"
									São José, 
										Serraria
									
								", R$ 10.500,"
									Santana - 1994
								"
https://img.olx.com.br/thumbs256x256/23/231923109849824.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/golf-sportline-com-teto-solar-impecavel-703609399,"
									São José, 
										Areias
									
								", R$ 29.900,"
									Golf Sportline com teto solar impecável - 2009
								"
https://img.olx.com.br/thumbs256x256/34/340904117360177.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/voyage-trendline-1-6-8v-607419147,"
									Palhoça, 
										Caminho Novo
									
								", R$ 34.900,"
									VOYAGE Trendline 1.6 8V - 2016
								"
https://img.olx.com.br/thumbs256x256/48/488918117995089.jpg,https://(null).olx.com.br/(null)/(null)/novo-voyage-1-6-msi-trendline-flex-689205119,"
									
										Kobrasol
									
								", R$ 38.900,"
									Novo Voyage 1.6 MSI Trendline (Flex)
								"
"https://img.olx.com.br/thumbs256x256/33/331903116332613.jpg,339903112504233.jpg,330903116229603.jpg,330903118358885.jpg,333903115120828.jpg,336903110690785.jpg,339903111462793.jpg,331903118612441.jpg",https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/voyage-703565375,"
									Biguaçu, 
										Prado de Baixo
									
								", R$ 24.900,"
									Voyage - 2014
								"
https://img.olx.com.br/thumbs256x256/69/690007001338216.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-prisma-2017-2018-1-0-mpfi-joy-8v-flex-4p-manual-570192073,"
									São José, 
										Barreiros
									
								", R$ 40.900,"
									CHEVROLET PRISMA 2017/2018 1.0 MPFI JOY 8V FLEX 4P MANUAL - 2018
								"
"https://img.olx.com.br/thumbs256x256/60/605930113773834.jpg,606930119628486.jpg,605930116707397.jpg,607930118151805.jpg",https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-hatch-ltz-1-4-680560357,"
									São José, 
										Kobrasol
									
								", R$ 37.900,"
									ONIX HATCH LTZ 1.4  - 2014
								"
https://img.olx.com.br/thumbs256x256/02/029902107345193.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/cruze-2013-2013-1-8-ltz-sport6-16v-flex-4p-automatico-692332307,"
									São José, 
										Campinas
									
								", R$ 52.900,"
									CRUZE 2013/2013 1.8 LTZ SPORT6 16V FLEX 4P AUTOMÁTICO - 2013
								"
https://img.olx.com.br/thumbs256x256/58/588928110930705.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-hatch-joy-1-0-667635106,"
									São José, 
										Kobrasol
									
								", R$ 39.690,"
									ONIX HATCH Joy 1.0  - 2019
								"
https://img.olx.com.br/thumbs256x256/44/441914116923796.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/prisma-sed-ltz-1-4-697885898,"
									Palhoça, 
										Ponte do Imaruim
									
								", R$ 55.900,"
									PRISMA Sed. LTZ 1.4  - 2018
								"
https://img.olx.com.br/thumbs256x256/68/687007000175987.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gm-cruze-ltz-ll-2018-apenas-11-mil-km-703260386,"
									Santo Amaro da Imperatriz
										
									
								", R$ 88.000,"
									GM Cruze LTZ ll 2018 apenas 11 mil km - 2018
								"
https://img.olx.com.br/thumbs256x256/15/152907036054145.jpg,https://(null).olx.com.br/brasil/(null)/celta-lt-1-0-flex-700491491,"
									
										Kobrasol
									
								", R$ 23.690,"
									Celta LT 1.0 (Flex)
								"
https://img.olx.com.br/thumbs256x256/58/580928116141828.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-2018-2019-1-0-mpfi-joy-8v-flex-4p-manual-675061499,"
									São José, 
										Barreiros
									
								", R$ 39.740,"
									CHEVROLET ONIX 2018/2019 1.0 MPFI JOY 8V FLEX 4P MANUAL - 2019
								"
https://img.olx.com.br/thumbs256x256/76/760907095106729.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/cobalt-2018-2019-1-8-mpfi-ltz-8v-flex-4p-automatico-673856031,"
									São José, 
										Barreiros
									
								", R$ 55.900,"
									COBALT 2018/2019 1.8 MPFI LTZ 8V FLEX 4P AUTOMÁTICO - 2019
								"
https://img.olx.com.br/thumbs256x256/33/337903116105937.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-2018-2018-1-0-mpfi-joy-8v-flex-4p-manual-662789113,"
									São José, 
										Campinas
									
								", R$ 36.500,"
									ONIX 2018/2018 1.0 MPFI JOY 8V FLEX 4P MANUAL - 2018
								"
https://img.olx.com.br/thumbs256x256/39/393909114341727.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/uno-mille-fire-economy-2013-basico-702898786,"
									São José, 
										Barreiros
									
								", R$ 25.900,"
									Palio Baixa Entrada Score baixo - 2013
								"
https://img.olx.com.br/thumbs256x256/64/647003005782995.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-2018-2019-1-0-firefly-flex-drive-manual-673302637,"
									São José, 
										Forquilhinha
									
								", R$ 14.500,"
									Palio Attractive - 2013
								"
https://img.olx.com.br/thumbs256x256/42/425912113427140.jpg,https://(null).olx.com.br/(null)/(null)/bravo-essence-1-8-16v-dualogic-flex-666820403,"
									Santo Amaro da Imperatriz
										
									
								", R$ 41.900,"
									Uno Mille Fire Economy 2013 Básico - 2013
								"
https://img.olx.com.br/thumbs256x256/72/725903097255431.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-palio-1-4-attractive-668013592,"
									São José, 
										Barreiros
									
								", R$ 42.900,"
									FIAT ARGO 2018/2019 1.0 FIREFLY FLEX DRIVE MANUAL - 2019
								"
"https://img.olx.com.br/thumbs256x256/97/976928099057383.jpg,979928094627340.jpg,979928099331351.jpg,975928098954373.jpg,979928095755393.jpg,979928093047649.jpg",https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-dobl-2018-2018-1-8-mpi-essence-7l-16v-flex-4p-manual-662797557,"
									3, 
										Kobrasol
									
								", R$ 28.990,"
									Bravo Essence 1.8 16V Dualogic (Flex)
								"
https://img.olx.com.br/thumbs256x256/21/215921102275551.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toro-2016-2017-2-0-16v-turbo-diesel-volcano-4wd-automatico-694002917,"
									Palhoça, 
										Ponte do Imaruim
									
								", R$ 65.480,"
									Fiat Palio 1.4 Attractive - 2013
								"
